file,noun,verb,condition,sequence,talker,padding,text,translation,comment_padding,comment_text
500.msg,4,0,0,28,99,00000000,"The diving vehicle is going to stay right here, due to a general level of malfunction. ","רכב הצלילה הולך להשאר כאן, לאור רמת הקלקול הכללית.",,
500.msg,4,0,0,29,99,00000000,The hatch is too crumpled and rusted to close.,הצוהר מרוסק וחלוד מדי מכדי להסגר.,,
500.msg,4,0,0,31,99,00000000,The brain coral skeleton is of no use to Adam.,אין לאדם מה לעשות עם השלד הזה של אלמוג מוחן הלוחיות.,,
500.msg,4,0,0,32,99,00000000,The broken valve is of no use to Adam.,השסתום השבור אינו יעיל עבור אדם.,,
500.msg,4,0,0,33,99,00000000,The toilet is too heavy to remove. ,האסלה כבדה מדי מכדי שניתן יהיה להסירה.,,
500.msg,4,0,0,34,99,00000000,Adam has removed the float from the toilet tank. All that remains is a broken valve. ,אדם הסיר את המצוף ממכל השירותים. כל מה שנשאר הוא שסתום שבור.,,
500.msg,4,0,0,35,99,00000000,"Sitting on the toilet seat would be pointless. It wouldn't help, either.",זה חסר טעם לשבת על האסלה. זה גם לא יעזור.,,
500.msg,4,0,0,36,99,00000000,"The company failed to plug the bore hole, so that oil is continuing to seep into the water.","החברה כשלה ולא סתמה את חור הקידוח, אז נפט ממשיך לזלוג אל המים.",,
520.msg,3,0,0,1,3,00000000,"""Cave diving has always made me nervous. My dad completely forbids it."" ",צלילת מערות תמיד הלחיצה אותי. אבא שלי אסר עליה לחלוטין.,,
520.msg,1,0,0,1,4,00000000,"""It looks scary in there, Adam! Feel all that cold water?"" ","נראה מפחיד שם, אדם! אתה מרגיש את כל המים הקרים?",,
520.msg,1,0,0,2,4,00000000,"""Yech - that junk sticks to everything."" ",איכס - הזבל הזה נדבק להכל.,,
520.msg,1,0,0,3,4,00000000,"""Adam! Stay away from that stuff! I've never seen anything like it down here."" ",אדם! תתרחק מהחומר הזה! מעולם לא ראיתי משהו כזה כאן למטה.,,
520.msg,1,0,0,4,4,00000000,"""Dead staghorn coral. Remember the stuff we saw before? It's hard to believe this was once the same.""  ",אלמוג קרן אייל מת. זוכר את זה שראינו קודם? קשה להאמין שהם היו פעם אותו הדבר.,,
520.msg,1,0,0,5,4,00000000,"""Nasty. Leave them alone."" ",דוחה. עזוב אותם לנפשם.,,
520.msg,1,0,0,6,4,00000000,"""I agree with him! No way we should go in there without a light of some kind.""",אני מסכים איתו! אין סיכוי שנלך לשם בלי מקור אור כלשהוא.,,
520.msg,2,0,0,1,99,00000000,Very little living coral remains here.,נשארו כאן מעט מאוד אלמוגים חיים.,,
520.msg,2,0,0,3,99,00000000,"Large deposits of oil have solidified here. As the oil from the spill sank, the current carried it here.  ","משקעים גדולים של נפט הפכו כאן למוצקים. כשהנפט מהדליפה שקע, הזרם נשא אותו לכאן.",,
520.msg,2,0,0,4,99,00000000,The reef ends here in a huge cliff. A dark opening and colder water promise depths beyond. ,שונית האלמוגים מסתיימת כאן על צוק ענק. פתח חשוך ומים קרירים מבטיחים מעמקים בהמשך.,,
520.msg,2,0,0,5,99,00000000,A cliff rises at the reef's end. ,צוק מתנשא מעל קצה השונית.,,
520.msg,2,0,0,6,99,00000000,The reef ends in a large cliff here.,השונית נגמרת כאן בצוק גדול.,,
520.msg,2,0,0,7,99,00000000,It's a brain coral that has succumbed to the stressful conditions here.  ,זה אלמוג מוח שנכנע לתנאים המלחיצים כאן.,,
520.msg,2,0,0,8,99,00000000,The plants show the effects of the polluted water. ,הצמחים מראים את ההשפעה של המים המזוהמים.,,
520.msg,2,0,0,9,99,00000000,Now Adam knows what happened to the submersible. It was on a collision course with these cliffs.   ,עכשיו אדם יודע מה קרה לצוללת. היא היתה במסלול התנגשות עם הצוקים.,,
520.msg,2,0,0,10,99,00000000,The fish who came to this part of the reef never left it again.,הדגים שהגיעו לחלק הזה של השונית מעולם לא עזבו אותו שוב.,,
520.msg,2,0,0,11,99,00000000,The oil from a spill hardens as it falls and forms a hardened residue on the ocean floor. ,נפט מהנזילה מתקשה כשהוא צונח ויוצר משקע קשיח על קרקעית הים.,,
520.msg,2,0,0,12,99,00000000,Adam can't reach that from here. ,אדם לא מצליח להגיע אליה מכאן.,,
520.msg,2,0,0,13,99,00000000,The coral is lifeless. It's useless to touch it. ,האלמוג חסר חיים. אין טעם לגעת בו.,,
520.msg,2,0,0,14,99,00000000,The dying plants are of no use. ,אין מה לעשות עם הצמחים המתים.,,
520.msg,2,0,0,15,99,00000000,"Adam picks up as much as he can, but there's just too much to do.","אדם מרים ככל שהוא יכול, אבל יש יותר מדי מה לעשות.",,
520.msg,2,0,0,16,99,00000000,"The red fish lurks in the mouth of the cave. He keeps an eye on Adam but, by now, his mind is mostly on his stomach.","הדג האדום אורב בפתח המערה. הוא מתבונן באדם אבל, בשלב זה, המחשבות שלו מתמקדות בעיקר בקיבתו.",,
520.msg,2,0,0,17,99,00000000,Psych! The red fish takes off again!,אמאל'ה! הדג האדום נמלט שוב!,,
540.msg,2,0,1,6,3,00000000,"""Whew, that suit's hot. I had to get it off for a second.""  ","וואו, חם בתוך החליפה. הייתי חייב להוריד אותה לרגע.",,
540.msg,2,0,1,7,3,00000000,"""I found it, Delphineus! I know what the 'poison of the deep' means in the prophecy.""   ","מצאתי, דלפיניוס! אני יודע מה משמעות 'הרעל מהמעמקים' בנבואה.",,
540.msg,2,0,1,8,3,00000000,"""I know I shouldn't touch them. My dad's been real clear with me about that. He's done a lot of research into salvaging this sort of stuff.""  ",אני יודע שאני לא אמור לגעת בהם. אבא שלי היה ברור לגמרי לגבי זה. הוא עשה המון מחקר לגבי הוצאה של דברים כאלה.,,
540.msg,2,0,1,9,3,00000000,"""You need experts to deal with toxic waste safely. I know some things, but I'm definitely NOT an expert.""  ","אתה צריך מומחים כדי להתנהל בבטחה עם פסולת רעילה. אני יודע כמה דברים, אבל אני בהחלט לא מומחה.",,
540.msg,2,0,1,10,3,00000000,"""I'm working on it."" ",אני עובד על זה.,,
540.msg,2,0,1,11,3,00000000,"""I've got it! Stalagmites go up from the bottom. Stalactites are on the top. See, Stalactites have a 't'. T for top."" ","יש לי! הזקיפים עולים למעלה מהקרקע. הנטיפים נתלים מהתקרה. רואה, יש להם צליל של טי, כמו תי-קרה.",,
540.msg,2,0,1,12,3,00000000,"""Stalactites hang down from the ceiling. StalacTite - T for Top. Yeah, that's it!""","הנטיפים נתלים מהתקרה. נ-טי-פים - טי כמו תי-קרה. כן, זהו זה!",,
540.msg,2,0,1,13,3,00000000,"""Somebody's dumped toxic waste in a whole bunch of barrels. It's incredible - everything in here is dead and the barrels are leaking.""  ",מישהו השליך המון חביות של פסולת כימית רעילה. זה מדהים - הכל כאן מת והחביות נוזלות.,,
540.msg,2,0,0,1,3,00000000,"""Bummer, it's locked!""    ","באסה, זה נעול!",,
540.msg,2,0,0,2,3,00000000,"""There's a label here, Delphineus. 'Joe's Dumping - You Pump it, We Dump it.' Sounds like a bunch of jerks to me."" ","יש כאן תווית, דלפיניוס. 'ההשלכה של ג'ו - אתם שואבים, אנחנו משליכים'. נשמעים לי כמו חבורה של חלאות.",,
540.msg,2,0,0,3,3,00000000,"""I've seen clothes like this - they protect your skin from chemicals.""   ",ראיתי בגדים כאלו - הם מגנים על העור שלך מכימיקלים.,,
540.msg,2,0,0,4,3,00000000,"""Armor for a modern knight... Do you suppose this is it?""   ",שריון עבור אביר חדש... אתה חושב שזה זה?,,
540.msg,2,0,0,5,3,00000000,"""Yeah, it feels more to me like somebody put these here.""   ","כן, זה מרגיש לי יותר כאילו מישהו שם אותם כאן.",,
540.msg,2,0,0,6,3,00000000,"""There's a trick for remembering that. Can't think of it, though. The stalagmites go up. The stalactites hang down. If you don't know that, you've never played a Space Quest.""     ","יש טריק לזכור את זה. אבל אני לא מצליח לחשוב על זה. הזקיפים עולים למעלה. הנטיפים נתלים למטה. אם אתה לא יודע את זה, מעולם לא שיחקת מסע בחלל.",,
540.msg,2,0,0,7,3,00000000,"""Sorry about that.""   ",מצטער על זה.,,
540.msg,2,0,0,8,3,00000000,"""Should I stop?""  ",שאעצור?,,
540.msg,1,0,0,1,4,00000000,"""Adam, I can't see where I'm going. Let's get out of here before we get hurt.""      ","אדם, אני לא רואה לאן אני שוחה. בוא נצא מכאן לפני שניפגע.",,
540.msg,1,0,0,3,4,00000000,"""Bizarre, what is it?""     ","מוזר, מה זה?",,
540.msg,1,0,0,6,4,00000000,"""I think something's happening to the water, Adam. I'm getting dizzy. My sonar feels a little off or something.""    ","אני חושב שמשהו קורה למים, אדם. אני מסוחרר. הסונאר שלי מרגיש קצת מטושטש או משהו.",,
540.msg,1,0,0,7,4,00000000,"""Adam, I can't go any farther. Whatever is in this water is really affecting me. I'll wait right here as long as I can take it.""     ","אדם, אני לא יכול להמשיך. מה שיש כאן במים ממש משפיע עליי. אני אחכה כאן עד כמה שאוכל.",,
540.msg,1,0,0,9,4,00000000,"""No! It's too dangerous to go in there. I can sense things that you can't and I have a very bad feeling about this! You need more protection to swim into water like that.""  ",לא! זה מסוכן מדי להיכנס לשם. אני יכול לחוש דברים שאתה לא ויש לי תחושה רעה מאוד לגבי זה! אתה צריך עוד הגנה כדי לשחות במים כאלה.,,
540.msg,1,0,0,12,4,00000000,"""Hey, those are coming out, no problemo!""   ","היי, אלה יכולים לצאת, אין בעיות!",,
540.msg,1,0,0,13,4,00000000,"""Are the ones that go down the stalagmites or the stalactites? I can't ever remember.""    ",האם אלה שמכוונים למטה הם זקיפים או נטיפים? אני אף פעם לא זוכר.,,
540.msg,1,0,0,14,4,00000000,"""Don't do that again! You scared me!""   ",אל תעשה את זה שוב! הפחדת אותי!,,
540.msg,1,0,0,16,4,00000000,"""You might get cut if you swim through there. Too many rocks!"" ",אתה עלול להיחתך אם תשחה לשם. יותר מדי סלעים!,,
540.msg,1,0,0,17,4,00000000,"""No, we've got to find out what's on the other side.""","לא, אנחנו חייבים לגלות מה יש בצד השני.",,
540.msg,1,0,0,18,4,00000000,"""You know, I think I can see something through that opening you're clearing.""","אתה יודע, אני חושב שאני רואה משהו דרך הפתח שאתה מפנה.",,
540.msg,1,0,0,19,4,00000000,"""What do we do now?"" ",מה נעשה עכשיו?,,
540.msg,1,0,0,20,4,00000000,"""Can't you figure something out?"" ",אתה לא יכול לחשוב על משהו?,,
540.msg,1,0,0,21,4,00000000,"""I guess it's okay if you go look. I can't go through there - this junk in the water is getting to me. Be careful, though, I don't think we've found all the things the Oracle spoke of."" ","אני מניח שזה בסדר אם תלך להעיף מבט. אני לא יכול להיכנס לשם - הזבל שבמים משפיע עליי. אבל תיזהר, אני לא חושב שמצאנו את כל הדברים שהנביאה דיברה עליהם.",,
540.msg,1,0,0,22,4,00000000,"""I've been thinking about it. I don't think we've found a 'floating orb.'"" ",חשבתי על זה. אני לא חושב שמצאנו כדור מרחף.,,
540.msg,1,0,0,23,4,00000000,"""I've been repeating the prophecy to myself. We don't have a 'gleaming wire,' do we?""   ","שיננתי לעצמי את הנבואה. אין לנו כבל בוהק, נכון?",,
540.msg,1,0,0,24,4,00000000,"""I've got it! I've got it! You need to look for a 'floating orb' and a 'gleaming wire.' Because 'place most dire' has got to be where the barrels are. Let's go check out the reef some more!"" ",הבנתי! הבנתי! אתה צריך לחפש כדור מרחף וכבל בוהק. בגלל ש'מקום נורא' חייב להיות היכן שהחביות נמצאות. בוא נמשיך לחפש בשונית!,,
540.msg,1,0,0,25,4,00000000,"""I know you have everything you need, Adam. The solution has got to be some human-type device - otherwise, we ocean creatures could handle it ourselves.""","אני יודע שיש לך כל מה שאתה צריך, אדם. הפיתרון חייב להיות איזשהו מכשיר מעשה-אדם - אחרת אנחנו יצורי האוקיינוס היינו יכולים לטפל בעניין בעצמנו.",,
