"חדר","שם","פועל","תנאי","רצף","דובר","מקור","תרגום","הערות","ריפוד","False"
"720.0","7.0","8.0","9.0","9.0","46.0","""Because you were driven to it.  I have done nothing with this title for many years.  Even in my prime, I had few cases....<sigh>  No, if my life had a purpose, it was to bring YOU to this point.""","""בגלל שזה הגורל שנקבע לך. הרבה שנים שלא הצדקתי את התואר הזה. אפילו בשיאי, היו לי רק כמה תיקים בודדים....<אנחה> לא, התכלית היחידה של חיי היתה להביא אותך לנקודה הזאת.""","","00000000","False"
"720.0","7.0","8.0","9.0","10.0","1.0","""(DOESN'T WANT THE BURDEN)But I have NO idea what I'm doing.""","""אבל אין לי מושג מה אני עושה.""","","00000000","False"
"720.0","7.0","8.0","9.0","11.0","46.0","""(PATIENT, ENCOURAGING)It is not a science, Gabriel!  It is instinct, and you have it in your blood.  Trust it.  The castle is yours now.  It has many documents and records which will help you in the future.""","""זה לא מדע, גבריאל! זה אינסטינקטים, ויש לך אותם בדם. תסמוך עלי. הטירה שלך עכשיו. יש בה מסמכים ורישומים רבים שיעזרו לך בעתיד.""","","00000000","False"
"720.0","7.0","8.0","9.0","12.0","1.0","""(THINKS WOLFY IS JUST BEING MUSHY.  WANTS TO GET ON WITH IT)Well, thanks for the confidence, but what about this table?""","""טוב, תודה על הבעת האמון, אבל מה לגבי השולחן הזה?""","","00000000","False"
"720.0","7.0","8.0","9.0","13.0","46.0","""(FIRM)I want you to go into the next room and get the heart from that dead creature on the floor.""","""אני רוצה שתיגש לחדר הסמוך ותביא לי משם לב מהיצור המת השוכב על הרצפה.""","","00000000","False"
"720.0","7.0","8.0","9.0","14.0","1.0","""(DOUBTFUL)Will that work?  Doesn't it need to be...fresh?""","""זה יעבוד? זה לא אמור להיות...טרי?""","","00000000","False"
"720.0","7.0","8.0","9.0","15.0","46.0","""(URGING, SAD)Let us try.  Perhaps there's some of the old Ritter magic left.  Go on.""","""בוא ננסה. אולי עדיין נותר שם קצת קסם ריטרי ישן. קדימה.""","","00000000","False"
"720.0","7.0","12.0","13.0","1.0","99.0","The bar fits in the table top.  Gabriel doesn't want to put it back in the rack until he figures out what purpose it serves with the table.","המוט מתחבר לראש השולחן. גבריאל לא רוצה להחזיר אותו לכוננית עד שהוא יבין מה הקשר בינו לשולחן.","","00000000","False"
"720.0","7.0","12.0","12.0","1.0","1.0","""(GABE DECIDES TO MOVE IRON BARS FROM WALL INTO TABLE TOP)What about these iron bars?""","""מה עם מוטות הברזל האלו?""","","00000001","False"
"720.0","7.0","12.0","12.0","2.0","46.0","""Good idea!  Let me help you.""","""רעיון מצוין! תן לי לעזור לך.""","","00000001","False"
"720.0","7.0","12.0","12.0","3.0","1.0","""(THOUGHTFUL)Perhaps these holes....""","אולי הגומות האלה....""","","00000000","False"
"720.0","7.0","12.0","12.0","4.0","1.0","""(THE BARS FIT.  PLEASED)There!""","""הנה!""","","00000000","False"
"720.0","7.0","12.0","22.0","1.0","99.0","Gabriel isn't sure at the moment what he would do with those bars.","גבריאל לא ברור לו כרגע לשם מה נחוצים לו המוטות.","","00000000","False"
"720.0","7.0","12.0","7.0","1.0","1.0","""Let's get the other one.""","""בוא נביא את השני.""","","00000000","False"
"720.0","3.0","0.0","0.0","1.0","99.0","Doing that with the mural wouldn't help.","לעשות את זה עם ציור הקיר לא יסייע.","","00000001","False"
"720.0","3.0","7.0","0.0","1.0","99.0","The inner wheel is decorated with mask murals similar to the one that hid the secret passageway door.","הגלגל הפנימי מעוטר בציורי מסיכות בדומה לציור הקיר שהסתיר את דלת המעבר הסודי.","","00000001","False"
"720.0","3.0","9.0","0.0","1.0","99.0","","","","03000001","False"
"720.0","3.0","6.0","0.0","1.0","99.0","","","","03000001","False"
"720.0","3.0","8.0","0.0","1.0","99.0","","","","03000001","False"
"720.0","3.0","12.0","0.0","1.0","99.0","","","","03000001","False"
"720.0","2.0","7.0","0.0","1.0","47.0","!!!REMOVE THIS NOUN.  Use MURAL_MASK for the whole mural.","!!!REMOVE THIS NOUN.  Use MURAL_MASK for the whole mural.","","00000001","False"
"720.0","4.0","7.0","0.0","1.0","47.0","!!!REMOVE THIS NOUN.  Use MURAL_MASK for the whole mural.","!!!REMOVE THIS NOUN.  Use MURAL_MASK for the whole mural.","","00000001","False"
"720.0","15.0","0.0","26.0","1.0","1.0","""(TO WOLFGANG. SERIOUS)Can we talk?""","""נוכל להחליף כמה מילים?""","","00000001","False"
"720.0","15.0","0.0","17.0","1.0","46.0","""(READING TABLE ART)A tribesman discovers the snake mound hidden in the jungle....""","""יליד מגלה את תל הנחש חבוי בסבך הג'ונגל....""","","00000000","False"
"720.0","15.0","0.0","17.0","2.0","46.0","""(READING TABLE ART)He manages, after much time, to find the secret entrance to the inner wheel....""","""הוא מצליח, אחרי זמן מה, לגלות את הכניסה הנסתרת לגלגל הפנימי....""","","00000000","False"
"720.0","15.0","0.0","17.0","3.0","46.0","""(READING TABLE ART)In this room, he bows down to a small idol of some sort.  The thing is radiating, like a sun.""","""בחדר הזה, הוא משתחווה למעין פסל קטן. הדבר הזה קורן, כמו שמש.""","","00000000","False"
"720.0","15.0","0.0","23.0","1.0","1.0","""(SHOWING SOMETHING TO WOLFGANG)Does this mean anything to you?""","""האם זה אומר לך משהו?""","","00000001","False"
"720.0","1.0","10.0","0.0","1.0","99.0","","","","010b0001","False"
"720.0","1.0","7.0","0.0","1.0","99.0","This is the inner wheel of the snake mound.  Though similar in appearance to the outer wheel, there's a sense of evil sanctity and secrecy about this room that is very different indeed.","זהו הגלגל הפנימי שבתוך תל הנחש. למרות דמיונו לגלגל החיצוני, יש בחדר הזה תחושה של כוחות רשע ואווירת מסתורין בניגוד לחדר החיצון.","","00000001","False"
"720.0","1.0","11.0","0.0","1.0","99.0","Uncle Wolfgang is the only person here to talk to.","דוד וולפגנג הוא האדם היחיד שאפשר לשוחח איתו פה.","","00000001","False"
"720.0","13.0","0.0","1.0","1.0","1.0","""(SCENE:GABE AND WOLFY ENTER A SECRET ROOM OF THE SNAKE MOUND. AWED.)Wow!  The inner wheel!""","""וואו! הגלגל הפנימי!""","","00000000","False"
"720.0","13.0","0.0","1.0","2.0","46.0","""(GASPING. HAVING CHEST PAINS.)Yes.  Wheel-within-a-wheel.""","""כן. גלגל בתוך גלגל.""","","00000000","False"
"720.0","13.0","0.0","1.0","3.0","1.0","""(CONCERNED)Are you okay?  You don't look so hot.""","""אתה בסדר? אתה לא נראה טוב.""","","00000000","False"
"720.0","13.0","0.0","1.0","4.0","46.0","""(BEING BRAVE)I'm fine, Gabriel.  The wheel--you dreamt it?""","""אני בסדר, גבריאל. הגלגל--חלמת עליו?""","","00000000","False"
"720.0","13.0","0.0","1.0","5.0","1.0","""Yes!  And you?""","""כן! ואתה?""","","00000000","False"
"720.0","13.0","0.0","1.0","6.0","46.0","""Yes.  I must congratulate you on the 'three snakes' connection.  I had missed it.  You will make a wonderful Schattenjäger.""","""כן. אני חייב לברך אותך על קישור 'שלושת הנחשים'. אני פספסתי את זה. אתה תהיה שאטנייגר נהדר.""","","00000000","False"
"720.0","13.0","0.0","1.0","7.0","1.0","""Who, me?""","""מי, אני?""","","00000000","False"
"720.0","13.0","0.0","1.0","8.0","46.0","""Yes.  It is a long path, my boy.  I, myself, have still the last of my three 'quests' to meet.""","""כן. זוהי דרך חתחתים, נערי. אני, כשלעצמי, עדיין לא השלמתי את ה'משימה' השלישית.""","","00000000","False"
"720.0","13.0","0.0","1.0","9.0","46.0","""(LOOKING AROUND ROOM)But let us see what is here.  You have found the heart of the apple, but it might be poisoned still.""","""אך הבה נחזור לענייננו. מצאת את ליבת התפוח, אך חוששני כי הוא מורעל.""","","00000000","False"
"720.0","6.0","0.0","0.0","1.0","99.0","Using that on the stone table won't help.","שימוש בזה על גבי שולחן האבן יהיה מעשה חסר תועלת.","","00000001","False"
"720.0","6.0","7.0","2.0","1.0","1.0","""(LOOKING AT SACRIFICIAL TABLE IN SNAKE MOUND.  IMPRESSED.)<whistle> Look at that table!""","""<שורק> תראה את השולחן הזה!""","","00000001","False"
"720.0","6.0","7.0","2.0","2.0","46.0","""Yes!  It is very old.  There is a story being told through the carvings on the side.""","""כן! הוא עתיק עד מאוד. הפיתוחים שלצידו מספרים משהו.""","","00000000","False"
"720.0","6.0","7.0","2.0","3.0","1.0","""Can you make it out?""","""אתה מצליח להבין אותם?""","","00000000","False"
"720.0","6.0","7.0","2.0","4.0","46.0","","","","0f001100","False"
"720.0","6.0","7.0","2.0","5.0","46.0","""That explains the source of the Gedde's tribal power--they found this mound and the idol in it.  Where the idol came from originally is hard to say, but it is definitely older than the Geddes.""","""זה מסביר את מקור כוחם של שבט גדה--הם מצאו את התל ואת הפסל בתוכו. מאין הגיע הפסל מלכתחילה קשה לדעת, אולם הוא בוודאות עתיק יותר מהגדים.""","","00000000","False"
"720.0","6.0","7.0","2.0","6.0","46.0","""The idol was probably once kept in this table, but they would have it with them now.  It must be destroyed.""","""הפסל ניצב בעבר על גבי השולחן הזה, אולם במרוצת השנים הם לקחו אותו איתם. חייבים להשמיד אותו.""","","00000000","False"
"720.0","6.0","7.0","16.0","1.0","1.0","""What was the story on this table again?""","""תחזור שוב על סיפור השולחן בבקשה?""","","00000000","False"
"720.0","6.0","7.0","16.0","2.0","46.0","","","","0f001100","False"
"720.0","6.0","7.0","16.0","3.0","47.0","!!!Blank msg","!!!Blank msg","","00000000","False"
"720.0","6.0","9.0","0.0","1.0","99.0","The table is too heavy.","השולחן כבד מדי.","","00000001","False"
"720.0","6.0","6.0","0.0","1.0","99.0","Gabriel would like to open the table, but it won't be that easy.","גבריאל ישמח מאוד לפתוח את השולחן, אבל אף אחד לא הבטיח לו שזה יהיה קל.","","00000001","False"
"720.0","6.0","8.0","0.0","1.0","99.0","Gabriel would like to operate the table, but how?","גבריאל היה שמח להפעיל את השולחן, אך כיצד?","","00000001","False"
"720.0","6.0","12.0","0.0","1.0","99.0","","","","06090001","False"
"720.0","11.0","0.0","0.0","1.0","99.0","","","","06000001","False"
"720.0","11.0","7.0","3.0","1.0","99.0","","","","0b070401","False"
"720.0","11.0","7.0","3.0","2.0","1.0","""(CURIOUS)What's that trough for?""","""למה נועדה השוקת הזו?""","","00000000","False"
"720.0","11.0","7.0","3.0","3.0","46.0","""(THOUGHTFUL. SAD AT THE EVIL.)I saw that.  This is undoubtedly a sacrificial table.  That trough is for a human heart.""","""ראיתי את זה. אין ספק שזהו שולחן הקרבה. השוקת נועדה ללב אנושי.""","","00000000","False"
"720.0","11.0","7.0","3.0","4.0","1.0","""(GROSSED OUT)That's sick!""","""זה חולני!""","","00000000","False"
"720.0","11.0","7.0","4.0","1.0","99.0","The table's lid fits heavily on the base.  At the seam there are two large holes on either side.  On top of the lid is a trough.","מכסה השולחן רוכב בכבדות על בסיסו. בתפר ביניהם נראים שני חורים גדולים מכל צד. על ראש המכסה ישנה שוקת.","","00000001","False"
"720.0","11.0","9.0","5.0","1.0","99.0","","","","0b0c0501","False"
"720.0","11.0","9.0","6.0","1.0","99.0","","","","0b0c0601","False"
"720.0","11.0","6.0","5.0","1.0","99.0","","","","0b0c0501","False"
"720.0","11.0","6.0","6.0","1.0","99.0","","","","0b0c0601","False"
"720.0","11.0","8.0","0.0","1.0","99.0","The lid doesn't seem to operate.","המכסה לא מראה סימני פעולה.","","00000001","False"
"720.0","11.0","12.0","5.0","1.0","1.0","""(ABOUT TO TRY TO LIFT STONE LID OFF SACRIFICIAL TABLE)Shall we try this lid?""","""שננסה את המכסה הזה?""","","00000001","False"
"720.0","11.0","12.0","5.0","2.0","46.0","""(WOLFY KNOWS THIS WON'T WORK)I suppose it wouldn't hurt.""","""אני מניח שאין לנו מה להפסיד.""","","00000000","False"
"720.0","11.0","12.0","5.0","3.0","46.0","""(AFTER TRYING TO LIFT LID.  IN PAIN)Sorry I'm not...<wheeze> more help, Gabriel.  I don't think it would open so easily, though, were we ten strong men.""","""מצטער שאני לא...<חרחור> מועיל יותר, גבריאל. אני לא חושב שזה יפתח בקלות, גם אילו היינו עשרה גברים חזקים.""","","00000000","False"
"720.0","11.0","12.0","6.0","1.0","99.0","The lid won't open that way.","המכסה לא יפתח באופן הזה.","","00000000","False"
"720.0","8.0","0.0","0.0","1.0","99.0","","","","08090001","False"
"720.0","8.0","7.0","0.0","1.0","99.0","Torches light the inner wheel.","לפידים מאירים את הגלגל הפנימי.","","00000001","False"
"720.0","8.0","9.0","0.0","1.0","99.0","There's no reason to do that with the torches.","אין סיבה לעשות את זה עם הלפידים.","","00000001","False"
"720.0","8.0","6.0","0.0","1.0","99.0","","","","08090001","False"
"720.0","8.0","8.0","0.0","1.0","99.0","","","","08090001","False"
"720.0","8.0","12.0","0.0","1.0","99.0","","","","08090001","False"
"720.0","5.0","0.0","0.0","1.0","99.0","Gabriel doesn't need to do that with the vines.","גבריאל לא אמור לעשות את זה עם הגפנים.","","00000001","False"
"720.0","5.0","7.0","0.0","1.0","99.0","Thick vines hang from the ceiling in the inner wheel.","גפנים עבים משתלשלים מתקרת הגלגל הפנימי.","","00000001","False"
