"room","idx","original","translated","comments"
"412","1","""One important tool a good detective uses besides asking questions of people is to selectively reveal information to THEM and listen to their response. If you ""tell Gloria about Fifi,"" you may receive additional information about Fifi, or at least what Gloria THINKS of her.""","""כלי חשוב מאוד שמשמש בלשים טובים מלבד הצגת קושיות הוא לחשוף בפני האנשים מידע מבוקר ולהקשיב לתגובותיהם. אם את ""מספרת לגלוריה על פיפי,"" יתכן ותקבלי מידע נוסף על פיפי, או לפחות מה גלוריה חושבת עליה.""",""
"412","2","""Honey, if you've found any items you're confused about, or would like more information about, try ""showing"" it to the others. They may reveal more information about it to you.""","""מותק, אם מצאת חפץ כלשהו ואת מבולבלת לגביו, או שמא תרצי לקבל עליו מידע נוסף, נסי ""להראות"" אותו לאחרים. הם עשויים לחשוף בפנייך מידע שקשור אליו.""",""
"412","3","Thanks, Daddy!","תודה, אבא!",""
"413","0","Celie","סילי",""
"413","1","Clarence","קלארנס",""
"413","2","Colonel Dijon","קולונל דיז'ון",""
"413","3","Ethel","את'ל",""
"413","4","Fifi","פיפי",""
"413","5","Gertrude","גרטרוד",""
"413","6","Gloria","גלוריה",""
"413","7","Jeeves","ג'יבס",""
"413","8","Lillian","ליליאן",""
"413","9","Rudy","רודי",""
"413","10","Wilbur","ווילבור",""
"413","11","Please don't be so formal. Just use first names.","בבקשה אל תהיי כל כך רשמית. פשוט תשתמשי בשמות פרטיים.",""
"413","12","You will have to do that yourself.","תצטרכי לעשות את זה בעצמך!",""
"413","13","You must be joking! %s is dead.","את בטח צוחקת! %s לא בין החיים.",""
"413","14","You must be confused. %s is not here.","את בטח מבולבלת. %s לא כאן.",""
"414","0","Sorry, this performance is sold out.
Please come back again.","מצטערים, הכרטיסים להצגה אזלו.
אנא חזרו במועד מאוחר יותר.",""
"414","1","A SIERRA Production","סיירה הפקות",""
"414","2","Version %s

 1989 Sierra On-Line, Inc.","גירסה %s

1989 סיירה אונליין בע""מ",""
"414","3","","",""
"414","4","Using your magnifying glass and the back of the map enclosed in your ""Colonel's Bequest"" box, please identify the following fingerprint.","באמצעות זכוכית המגדלת וגב המפה המצורפים בקופסת ""עזבונו של הקולונל"", זהו בבקשה את טביעת האצבע דלהלן.",""
"414","5","Celie


Rudy Dijon


Fifi


Dr. Feels

Gertrude
Dijon","סילי


רודי דיז'ון


פיפי


ד""ר פילס

גרטרוד
דיז'ון",""
"414","6","Lillian Prune","ליליאן פרון",""
"414","7","Laura Bow","ליאורה קשת",""
"414","8","Ethel Prune","את'ל פרון",""
"414","9","Jeeves


Col. Dijon


Gloria
Swansong


Clarence
Sparrow","גיבס


קולונל דיז'ון


גלוריה
סוונסונג


קלארנס
ספרו",""
"414","10","The curtain is about to go up.
Please be seated.","המסך יעלה מיד.
נא לשבת.",""
"778","0","featuring","בהשתתפות",""
"778","1","Colonel Henri Dijon","קולונל הנרי דיז'ון",""
"778","2","His faithful staff","סגל עובדיו הנאמנים",""
"778","3","Celie         Fifi       Jeeves","ג'יבס       פיפי     סילי","הפכתי"
"778","4","The rest of the Dijon family","שאר בני משפחת דיז'ון",""
"778","5","Rudy        Gertie      Gloria","גלוריה      גרטי     רודי","הפכתי"
"778","6","The Prune family","משפחת פרון",""
"778","7","Lillian           Ethel","את'ל          ליליאן","הפכתי"
"778","8","The Colonel's confidants","אנשי סודו של הקולונל",""
"778","9","Clarence Sparrow     Dr. Wilbur C. Feels","ד""ר ווילבור ס. פילס     קלארנס ספרו","הפכתי"
"778","10"," ","",""
"778","11","and starring
Laura Bow","ובכיכובה של
ליאורה קשת",""
"778","12","","",""
"778","13","Executive Producer 

Ken Williams","מפיק בפועל

קן וויליאמס",""
"778","14","Written by 

Roberta Williams","כתבה

רוברטה וויליאמס",""
"779","0","1925
Tulane University
New Orleans, LA","1925
אוניברסיטת טוליין
ניו אורלינס, לואיזיאנה",""
"779","1","Directed by:
    Roberta Williams
         Chris Iden","בימוי:
    רוברטה וויליאמס
         כריס איידן",""
"779","2","","",""
"779","3","""Hey, Laura! Wanna come with me this weekend to my Uncle Henri's estate? He's having a ""family reunion"" of some sort. You can keep me company.""","""היי ליאורה! בא לך להתלוות אלי לסופ""ש באחוזתו של דודי הנרי? הוא מארגן ""מפגש משפחתי"" כלשהו. תוכלי לארח לי לחברה.""",""
"779","4","""I don't know. I have studying to do....""","""לא יודעת. יש לי מבחנים להשלים....""",""
"779","5","""Oh, come on! It'll be a scream! It's such a creepy old place; you might find it interesting.""","""נו, בחייך! יהיה פצצה! זהו מקום ישן וכל כך מפחיד; את מה זה תיהני.""",""
"779","6","""Okay. Count me in.""","""סבבה. תרשמי אותי.""",""
"780","0","Two nights later...","כעבור שני לילות...",""
"780","1","   Programmed by:
Chris Hoyt & Chris Iden","תכנות מאת:
כריס הויט וכריס איידן",""
"781","0","Creative Designer
    Jacqueline Austin","מעצבת יצירתית
   ז'קלין אוסטין",""
"781","1","","",""
"781","2","""We're here, Laura!""","""הגענו, ליאורה!""",""
"782","0","Animation by
Douglas Herring

Backgrounds by
Douglas Herring & Jerry Moore

","אנימציה מאת
דגלאס הרינס

רקעים מאת
דגלאס הרינג וג'רי מור

",""
"782","1","","",""
"782","2","""Well, what do you think?""","""ובכן, מה דעתך?""",""
"782","3","""It looks interesting, all right.""","""נראה מעניין, ללא ספק.""",""
"782","4","""Wait'll you meet the family!""","""חכי עד שתפגשי את המשפחה שלי!""",""
"783","0","","",""
"783","1","Music and Sounds 

by 
Ken Allen","מוזיקה וקולות

מאת
קן אלן",""
"783","2","""Yeeesss?""","""כןןןןןן?""",""
"783","3","""Jeeves! Don't you remember me? I'm Lillian!""","""ג'יבס! אתה לא זוכר אותי? אני ליליאן!""",""
"783","4","""Oh, yes.""","""אה, כן.""",""
"783","5","""Everyone else has already arrived.""","""כל השאר כבר הגיעו.""",""
"783","6","""They're just sitting down for dinner.""","""הם בדיוק התיישבו לארוחת ערב.""",""
"783","7","""Please come in and join them.""","""בואו נצטרף אליהם.""",""
"784","0","The next morning...","בבוקר למחרת...",""
"784","1","""I somehow knew that one day Rudy would run afoul of the law.""","""איכשהו ידעתי שיום אחד רודי יסתבך עם החוק.""",""
"784","2","""You've been a loyal servant to me for many years, Celie. And both Beauregard and Blaze trust you.""","""את תמיד שירתת אותי בנאמנות במשך כל השנים, סילי. וגם בירגרד ובלייז בוטחים בך.""",""
"784","3","""I've decided to leave all my money to you...PROVIDED you take care of my animals for the rest of their lives.""","""החלטתי להוריש לך את כל כספי...בתנאי שתטפלי בחיות שלי עד סוף חייהם.""",""
"784","4","""Course, suh. I cain't think of nothin' else I'd rather do. Thank ya, suh.""","""בטח, סו. אני לא יכולה לחשוב על משהו אחר שאני מעדיפה לעשות. תודה רבה, סו.""",""
"784","5","""Miss Bow, I know you found an old Civil War treasure on my estate.""","""גברת קשת, אני יודע שמצאת אוצר מימי מלחמת האזרחים באחוזה שלי.""",""
"784","6","""Since you so bravely saved my life, I'll let you keep every dime of it for yourself...as a reward.""","""מאחר והצלת את חיי באומץ כה רב, אתן לך לשמור אותו לעצמך עד השקל האחרון...כפרס.""",""
"784","7","""Thank you, Colonel Dijon. That's very kind of you.""","""תודה רבה, קולונל דיז'ון. זה מאוד נדיב מצידך.""",""
"784","8","""You know, Beauregard, people are funny creatures. They're greedy, they're rude, they're selfish.""","""אתה יודע, בירגרד, אנשים הם יצורים מוזרים. הם חמדנים, הם גסי רוח, הם אנוכיים.""",""
"784","9","""That's why we live way out here, to get away from them. But we couldn't get away from them completely, could we, boy?""","""לכן אנחנו גרים במקום כל כך נידח, כדי להתרחק מהם. אבל לא נוכל להתחמק מהם לחלוטין, נכון, ילד?""",""
"784","10","""No, not completely. But, everything will be okay, now.""","""לא, לא לגמרי. אבל, הכל יהיה בסדר, עכשיו.""",""
"784","11","The
End","תם
ונשלם",""
"785","0","The next morning...","בבוקר למחרת...",""
"785","1","Later that same day...","מאוחר יותר באותו יום...",""
"785","2","As you near the wharf at New Orleans, you consider last night's events. Was Rudy telling you the truth...or could there be more to the story?","כאשר את קרבה למזח בניו אורלינס, את חוככת באירועי האתמול. האם רודי דיבר אמת...או שמא יש פנים אחרות לסיפור?",""
"785","3","Oh, well. You'll probably never know. Best to forget it, and go on with your life; maybe the police will find the answers. Poor Lillian...poor everybody.","נו, מילא. את כנראה לעולם לא תדעי. מוטב שתשכחי מזה, ותמשיכי בחייך; אולי המשטרה תמצא את התשובות. רחמנות על ליליאן...רחמנות על כולם.",""
