res,id,msg,translation,comment
66,110,Yes. I believe Khan was the name he used when he hired the clown costume.,כן. אני מאמין כי הוא השתמש בשם קאן כששכר את תחפושת הליצן.,
66,111,"Have you ever heard of the Hashshashin, Sergeant?","האם שמעת פעם על החשאשין, סמל?",
66,112,What was that?,מה זה בדיוק?,
66,113,The Cult of the Assassins.,כת המתנקשים.,
66,114,"What are you trying to say, Stobbart?","מה אתה מנסה לומר, סטובארט?",
66,115,That the clown is a member of that cult.,שהליצן היה חבר בכת הזו.,
66,116,I see. And what proof do you have?,אני מבין. ומהן ההוכחות שלך?,
66,117,Proof? I arrived at my conclusion through logical deduction and...,הוכחות? גיבשתי את ההבנה הזאת באמצעות הסקת מסקנות לוגית ו...,
66,118,Pseudo-intellectual piffle!,הבלים אינטלקטואלים מדומים!,
66,119,Leave the investigation of crime to those who know best - the Police!,השאר את חקירת הפשע לטובים ביותר - המשטרה!,
66,120,I'd like to report an assault.,אני רוצה לדווח על תקיפה.,
66,121,"Yes, m'sieur? Where is the victim?","כן, מיסייה? איפה הקורבן?",
66,123,I see! And where did this alleged assault take place?,אני מבין! והיכן התרחשה אותה תקיפה לכאורה?,
66,124,Outside the Hotel Ubu.,מחוץ למלון הובו.,
66,125,They stopped me as I was leaving and went through my pockets.,הם עצרו אותי ביציאה מהמלון וחיטטו לי בכיסים.,
66,126,"Could you describe the suspects, m'sieur?","תוכל לתאר את החשודים, מיסייה?",
66,127,"One looked like a gorilla, and the other like a weasel.","האחד דומה לגורילה, וחברו לסמור.",
66,128,Their names are Flap and Guido.,שמותיהם הם פלאפ וגידו.,
66,129,Bon! I'll get them this time...,בון! הפעם אני אתפוס אותם...,
66,130,"What are you going to do about Flap and Guido, Sergeant?","מה בכוונתך לעשות עם פלאפ וגידו, סמל?",
66,131,"I'm going to bust them, m'sieur!","אני אעצור אותם, מיסייה!",
66,132,For years I've been hoping to pin something on that pair.,במשך שנים חיכיתי לרגע שבו אמצא משהו מפליל על הצמד חמד הזה.,
66,133,"Now's my chance. I'll show them, and the Inspecteur!","היום זו ההזדמנות שלי. אני אראה להם, ולמפקח!",
66,134,"Thanks, Sergeant. Thanks for taking me seriously.","תודה, סמל. תודה שלקחת אותי ברצינות.",
66,135,"I'm only doing my duty, m'sieur.","אני רק מבצע את תפקידי, מיסייה.",
66,136,Have you heard of a man called Marquet?,שמעת על אדם בשם מרקה?,
66,137,Yes. He used to be known as the Mole of Montmartre.,כן. הוא היה ידוע בשם החפרפרת ממונמארטר.,
66,138,I heard he's been hospitalised - probably by one of his rivals.,שמעתי שהוא אושפז - כנראה על ידי אחד מהיריבים שלו.,
66,139,Which hospital was Marquet taken to?,לאיזה בית חולים פינו את מרקה?,
66,140,"The Hagenmeyer Clinic, in the Avenue des Hérissons.","מרפאת האגנמייר, אוונו דה הריסו.",
66,141,Why was Marquet known as the Mole of Montmartre?,מדוע נקרא מרקה החפרפרת ממונמארטר?,
66,142,"Because he lived in Montmartre, I suppose.","משום שהוא גר במונמארטר, אני מניח.",
66,143,"Yes, but why the Mole?","כן, אבל למה חפרפרת?",
66,144,I don't know. Maybe he ruined people's lawns.,אין לי מושג. אולי הוא אהב להרוס מדשאות.,
66,145,"See you later, sergeant.","נתראה, סמל.",
66,146,"Look what I found, Sergeant Moue!","תראה מה מצאתי, סמל מו!",
66,147,It is a ball. The ball of a child.,זה כדור. כדור של ילד.,
66,148,"You're half right, but this is no toy, Sergeant Moue.","אתה חצי צודק, אבל זה לא צעצוע, סמל מו.",
66,149,Don't tell me.... the Juggler is back!,אל תגיד לי... הלהטוטן חזר!,
66,150,The Juggler? Who's he?,הלהטוטן? מי זה?,
66,152,He mesmerizes his audience with an unarguably talented but mind-numbing display of juggling...,הוא מהפנט את קהל מעריציו בכשרון שאין עליו עוררין אך בתצוגת להטוטנות משעממת עד כדי ניוון...,
66,153,...while his accomplice goes through the crowd and empties their pockets.,...בעוד שותפו לפשע נדחק בין ההמון ומכייס את ארנקיהם.,
66,154,I thought we'd seen the last of him!,חשבתי שלא נראה אותו יותר!,
66,155,"Would you like to keep this ball as evidence, Sergeant?","תרצה לשמור את הכדור כראיה, סמל?",
66,156,"No, thank you.","לא, תודה.",
66,157,Do you recognize the man in this photograph?,אתה מזהה את האיש שבתמונה?,
66,158,"No, m'sieur.","לא, מיסייה.",
66,159,It's the guy who bombed the café - the clown.,זה הבחור שפוצץ את בית הקפה - הליצן.,
66,160,This man looks nothing like a clown.,הבנאדם אפילו לא מזכיר ליצן.,
66,161,He's taken off his greasepaint and costume.,הוא הסיר את האיפור ואת התחפושת.,
66,162,Then there is nothing to link this man with the killing.,אז אין שום דבר שמקשר אותו לרצח.,
66,163,Nothing? Look at those murderous eyes!,שום דבר? תראה את העיניים הרצחניות האלה!,
66,164,Hmm... hardly likely to get him convicted.,הממ... זו עדיין לא הוכחה מוחצת.,
66,165,"Did I show you this photograph, Sergeant?",הראיתי לך את התמונה הזאת?,
66,166,"Yes, m'sieur.","כן, מיסייה.",
66,167,"I found this in the street, Sergeant.","מצאתי את זה ברחוב, סמל.",
66,168,"That, m'sieur, is a newspaper, no?","זהו, מיסייה, עיתון, לא?",
66,169,"There's a note written on it - `Salah-eh Dinn, thirteen forty five.'","כתובה עליו הערה בכתב יד - 'צלאח א-דין, שלוש עשרה ארבעים וחמש.'",
66,170,Ah! So the meeting with the clown was planned!,אה! אז הפגישה עם הליצן תוכננה!,
66,171,How do you make that out?,איך הגעת למסקנה הזאת?,
66,172,"The time of the explosion was between half past one and two o' clock, n'est-ce pas?","שעת הפיצוץ היתה בין השעה אחת וחצי לשתיים, נס פה?",
66,173,I guess so... but what about the name?,אני מניח... אבל מה לגבי השם?,
66,174,Ah - ha!,אה - אה!,
66,175,"That's stumped you, hasn't it?","הפעם סיבכתי אותך, אה?",
66,176,"I have never been stumped - as you put it - in my life, m'sieur.","מאז שאני זוכר את עצמי לא הסתבכתי - או איך שאתה קורא לזה, מיסייה.",
66,177,"It is the name assumed by the clown, no?","זה השם הבדוי של הליצן, לא?",
66,178,Salah-eh Dinn the clown...? I don't think so.,צלאח א-דין הליצן...? לא נראה לי.,
66,179,Did I show you this newspaper...?,הראיתי לך את העיתון...?,
66,180,"Yes, m'sieur.","כן, מיסייה.",
66,181,I found this red nose in the sewer.,מצאתי את האף האדום הזה בביוב.,
66,182,What were you doing down there?,מה אתה עשית שם?,
66,183,Fishing for clues. That's where the clown went.,הליצן נמלט דרך שם.,
66,184,"You still insist you saw a clown, m'sieur?","אתה עדיין עומד על כך שראית ליצן, מיסייה?",
66,185,Of course - and this novelty nose proves it!,כמובן - ואף הצעצוע הזה מוכיח את צדקתי!,
66,186,It will take more than a plastic proboscis to convince Inspecteur Rosso!,יידרש יותר מחדק פלסטיק בשביל לשכנע את המפקח רוסו!,
66,187,"You don't want this as evidence, then?",אם כך אינך רוצה את הראיה הזאת?,
66,188,"Certainly not, m'sieur!","בשום פנים ואופן לא, מיסייה!",
66,189,Are you sure you don't want this false nose?,אתה בטוח שאינך מעוניין באף מזויף זה?,
66,190,"Don't try my patience, m'sieur.","אל תעמיד את הסבלנות שלי במבחן, מיסייה.",
66,191,"Look, sergeant - the Inspector gave me his card...","הבט, סמל - המפקח נתן לי את כרטיס הביקור שלו...",
66,192,"Yes, m'sieur.","כן, מיסייה.",
66,193,He wants you to advise him if you have any information concerning this case.,הוא רוצה שתייעץ לו במידה ותעלה על מידע הקשור לתיק.,
66,194,"I'd be glad to talk with him, but I don't want him working his psycho weirdness on me.","הייתי שמח לדבר איתו, אך לא הייתי רוצה שינסה עלי את המוזרויות הפסיכיות שלו.",
66,195,"Ah, no, m'sieur. You are confusing the science of parapsychology with witchcraft.","אה, לא, מיסייה. אתה מבלבל בין מדע הפאראפסיכולוגיה לבין מעשי כשפים.",
66,196,"Oh, yeah? What's the difference?","אה, כן? מה ההבדל?",
66,197,We don't do sacrifices.,אנחנו לא מקריבים קורבנות.,
66,198,I've got Inspector Rosso's address card...,יש לי את כרטיס הביקור של המפקח רוסו...,
66,199,"Yes, m'sieur. You showed me before...","כן, מיסייה. כבר הראית לי אותו...",
66,200,"Does the name 'Moerlin' mean anything to you, Sergeant?","האם השם 'מורלין' אומר לך משהו, סמל?",
66,201,"Nothing, m'sieur.","לא כלום, מיסייה.",
66,202,It's one of the names the killer is using.,זהו אחד מהשמות ששמשו את הרוצח.,
66,203,"Ah - you refer to the clown, of course.","אה - אתה מתכוון לליצן, כמובן.",
66,204,Right.,נכון.,
66,205,"What do you suppose this tool is used for, Sergeant Moue?","יש לך השערה למה שימש הכלי הזה, סמל מו?",
66,206,"It looks like something an obstetrician would use, m'sieur...","נראה כמו מוצר חובה בכל בית חולים ליולדות, מיסייה...",
66,207,It was with tools like this that the clown made his escape!,בעזרת כלי כמו זה נמלט הליצן מהזירה!,
66,208,I don't understand...,אני לא מבין...,
66,209,He opened up the hole and disappeared into the bowels of the earth!,הוא פתח את הבור ונעלם בבטן האדמה!,
66,210,"If you say so, m'sieur.","אם אתה אומר, מיסייה.",
66,211,I don't think so. I found it in that workman's toolbox.,אני לא חושב. מצאתי אותו בתוך ארגז כלים של קבלן חפירות.,
66,212,"Found it? I hope you did not steal it, m'sieur!","מצאת אותו? אני מקווה שלא גנבת אותו, מיסייה!",
66,213,Do I look like a common thief?,אני נראה לך כמו גנב מצוי?,
66,214,"He asked me to look after his hole, and his belongings.","הוא ביקש ממני לשמור לו על החפירה, ועל חפציו.",
66,215,"You certainly know how to enjoy your vacation to the fullest, m'sieur.","רואים שאתה מנצל את החופשה שלך עד תומה, מיסייה.",
66,216,"Did I show you my tool, Sergeant?","הראיתי לך את הכלי שלי, סמל?",
