"חדר","אינדקס","מקור","תרגום","הערות"
"81.0","24.0","Deals   ","מחלק   ",""
"81.0","25.0","        ","",""
"81.0","26.0","%s2 calls.","%s2 משווה.",""
"81.0","27.0","%s2 bets %v236.","%s2 מהמר %v236.",""
"81.0","28.0","%s2 passes.","%s2 מוותר.",""
"81.0","29.0","%s2 raises %v206.","%s2 מעלה %v206.",""
"81.0","30.0","%s2 stands.","%s2 מציב.",""
"81.0","31.0","","",""
"81.0","32.0","How many $10 chips (%v207-%v152)? ","כמה ז'יטונים של $10 (%v207-%v152)? ",""
"81.0","33.0","%s2 folds.","%s2 פורש.",""
"81.0","34.0","","",""
"81.0","35.0","%s2 takes %v158 cards.","%s2 לוקח %v158 קלפים.",""
"81.0","36.0","How many cards (0-3)? ","כמה קלפים (0-3)? ",""
"81.0","37.0","Which card to discard (1-5)? ","מאיזה קלף להיפטר (1-5)? ",""
"81.0","38.0","First card to discard (1-5)? ","קלף ראשון לזריקה (1-5)? ",""
"81.0","39.0","Second card to discard? ","קלף שני לזריקה? ",""
"81.0","40.0","Last card to discard? ","קלף אחרון לזריקה? ",""
"85.0","1.0","Gene","ג'ין",""
"85.0","2.0","Otto","אוטו",""
"85.0","3.0","Frank","פרנק",""
"85.0","4.0","Whitey","ווייטי",""
"85.0","5.0","You have $%v170%v171.     Pot is %v234 chips.  ","יש לך $%v170%v171. בקופה יש %v234 ז'יטונים.  ",""
"85.0","6.0","","",""
"85.0","7.0","All antes are in.","כל ההימורים בפנים.",""
"85.0","8.0","""What's your hurry,\nWhitey?""","""לאן אתה ממהר,\nווייטי?""",""
"85.0","9.0","","",""
"85.0","10.0","","",""
"85.0","11.0","One Pair","זוג",""
"85.0","12.0","Two Pair","זוגיים",""
"85.0","13.0","Three of\na kind","שלישיה",""
"85.0","14.0","Straight","רצף",""
"85.0","15.0","Flush","צבע",""
"85.0","16.0","Full\nHouse","תפוסה\nמלאה",""
"85.0","17.0","Four of\na kind","רביעיה",""
"85.0","18.0","Straight\nflush","רצף\nצבע",""
"85.0","19.0","Royal\n Flush","רצף\nמלכותי",""
"85.0","20.0","","",""
"85.0","21.0","Wins    ","מנצח    ",""
"85.0","22.0","Folds   ","מתקפל   ",""
"85.0","23.0","Shuffles","מערבב",""
"85.0","24.0","Deals   ","מחלק   ",""
"85.0","25.0","        ","",""
"85.0","26.0","%s2 calls.","%s2 משווה.",""
"85.0","27.0","%s2 bets %v236.","%s2 מהמר %v236.",""
"85.0","28.0","%s2 passes.","%s2 מוותר.",""
"85.0","29.0","%s2 raises %v206.","%s2 מעלה %v206.",""
"85.0","30.0","%s2 stands.","%s2 מציב.",""
"85.0","31.0","","",""
"85.0","32.0","How many $10 chips (%v207-%v152)? ","כמה ז'יטונים של $10 (%v207-%v152)? ",""
"85.0","33.0","%s2 folds.","%s2 פורש.",""
"85.0","34.0","","",""
"85.0","35.0","%s2 takes %v158 cards.","%s2 לוקח %v158 קלפים.",""
"85.0","36.0","How many cards (0-3)? ","כמה קלפים (0-3)? ",""
"85.0","37.0","Which card to discard (1-5)? ","מאיזה קלף להיפטר (1-5)? ",""
"85.0","38.0","First card to discard (1-5)? ","קלף ראשון לזריקה (1-5)? ",""
"85.0","39.0","Second card to discard? ","קלף שני לזריקה? ",""
"85.0","40.0","Last card to discard? ","קלף אחרון לזריקה? ",""
"88.0","1.0","Gene","ג'ין",""
"88.0","2.0","Otto","אוטו",""
"88.0","3.0","Frank","פרנק",""
"88.0","4.0","Whitey","ווייטי",""
"88.0","5.0","You have $%v170%v171.     Pot is %v234 chips.  ","יש לך $%v170%v171.     בקופה יש %v234 ז'יטונים.  ",""
"88.0","6.0","","",""
"88.0","7.0","All antes are in.","כל ההימורים בפנים.",""
"88.0","8.0","""What's your hurry,\nWhitey?""","""לאן אתה ממהר,\nווייטי?""",""
"88.0","9.0","","",""
"88.0","10.0","","",""
"88.0","11.0","One Pair","זוג",""
"88.0","12.0","Two Pair","זוגיים",""
"88.0","13.0","Three of\na kind","שלישיה",""
"88.0","14.0","Straight","רצף",""
"88.0","15.0","Flush","צבע",""
"88.0","16.0","Full\nHouse","תפוסה\nמלאה",""
"88.0","17.0","Four of\na kind","רביעיה",""
"88.0","18.0","Straight\nflush","רצף\nצבע",""
"88.0","19.0","Royal\n Flush","רצף\nמלכותי",""
"88.0","20.0","","",""
"88.0","21.0","Wins    ","מנצח    ",""
"88.0","22.0","Folds   ","מתקפל   ",""
"88.0","23.0","Shuffles","מערבב",""
"88.0","24.0","Deals   ","מחלק   ",""
"88.0","25.0","        ","",""
"88.0","26.0","%s2 calls.","%s2 משווה.",""
"88.0","27.0","%s2 bets %v236.","%s2 מהמר %v236.",""
"88.0","28.0","%s2 passes.","%s2 מוותר.",""
"88.0","29.0","%s2 raises %v206.","%s2 מעלה %v206.",""
"88.0","30.0","%s2 stands.","%s2 מציב.",""
"88.0","31.0","","",""
"88.0","32.0","How many $10 chips (%v207-%v152)? ","כמה ז'יטונים של $10 (%v207-%v152)? ",""
"88.0","33.0","%s2 folds.","%s2 פורש.",""
"88.0","34.0","","",""
"88.0","35.0","%s2 takes %v158 cards.","%s2 לוקח %v158 קלפים.",""
"88.0","36.0","How many cards (0-3)? ","כמה קלפים (0-3)? ",""
"88.0","37.0","Which card to discard (1-5)? ","מאיזה קלף להיפטר (1-5)? ",""
"88.0","38.0","First card to discard (1-5)? ","קלף ראשון לזריקה (1-5)? ",""
"88.0","39.0","Second card to discard? ","קלף שני לזריקה? ",""
"88.0","40.0","Last card to discard? ","קלף אחרון לזריקה? ",""
"89.0","1.0","Gene","ג'ין",""
"89.0","2.0","Otto","אוטו",""
"89.0","3.0","Frank","פרנק",""
"89.0","4.0","Whitey","ווייטי",""
"89.0","5.0","You have $%v170%v171.     Pot is %v234 chips.  ","יש לך $%v170%v171. בקופה יש %v234 ז'יטונים.  ",""
"89.0","6.0","","",""
"89.0","7.0","All antes are in.","כל ההימורים בפנים.",""
"89.0","8.0","""What's your hurry,\nWhitey?""","""לאן אתה ממהר,\nווייטי?""",""
"89.0","9.0","","",""
"89.0","10.0","","",""
"89.0","11.0","One Pair","זוג",""
"89.0","12.0","Two Pair","זוגיים",""
"89.0","13.0","Three of\na kind","שלישיה",""
"89.0","14.0","Straight","רצף",""
"89.0","15.0","Flush","צבע",""
"89.0","16.0","Full\nHouse","תפוסה\nמלאה",""
"89.0","17.0","Four of\na kind","רביעיה",""
"89.0","18.0","Straight\nflush","רצף\nצבע",""
"89.0","19.0","Royal\n Flush","רצף\nמלכותי",""
"89.0","20.0","","",""
"89.0","21.0","Wins    ","מנצח    ",""
"89.0","22.0","Folds   ","מתקפל   ",""
"89.0","23.0","Shuffles","מערבב",""
"89.0","24.0","Deals   ","מחלק   ",""
"89.0","25.0","        ","",""
"89.0","26.0","%s2 calls.","%s2 משווה.",""
"89.0","27.0","%s2 bets %v236.","%s2 מהמר %v236.",""
"89.0","28.0","%s2 passes.","%s2 מוותר.",""
"89.0","29.0","%s2 raises %v206.","%s2 מעלה %v206.",""
"89.0","30.0","%s2 stands.","%s2 מציב.",""
"89.0","31.0","","",""
"89.0","32.0","How many $10 chips (%v207-%v152)? ","כמה ז'יטונים של $10 (%v207-%v152)? ",""
"89.0","33.0","%s2 folds.","%s2 פורש.",""
"89.0","34.0","","",""
"89.0","35.0","%s2 takes %v158 cards.","%s2 לוקח %v158 קלפים.",""
"89.0","36.0","How many cards (0-3)? ","כמה קלפים (0-3)? ",""
"89.0","37.0","Which card to discard (1-5)? ","מאיזה קלף להיפטר (1-5)? ",""
"89.0","38.0","First card to discard (1-5)? ","קלף ראשון לזריקה (1-5)? ",""
"89.0","39.0","Second card to discard? ","קלף שני לזריקה? ",""
"89.0","40.0","Last card to discard? ","קלף אחרון לזריקה? ",""
"92.0","1.0","Don't bother. You'd just be spinning your wheels!","אל תטרח. אתה סתם תעבוד על הילוך סרק.",""
"92.0","2.0","There is no answer.","אין תשובה.",""
"92.0","3.0","The door is locked.","הדלת נעולה.",""
"92.0","4.0","Much urine, from many dogs, has taken its toll on the paint.","הרבה שתן, מהרבה כלבים, גבו את מחירם מהצבע.",""
"92.0","5.0","You can't see it, but believe it or not, there is a light at the top of the pole.","אתה לא יכול לראות את זה, אבל תאמין או לא, יש אור בקצה התורן.",""
"92.0","6.0","It's just an old, abandoned disco, left over from another Sierra game.","זה סתם דיסקוטק ישן ונטוש, שאריות ממשחק אחר של סיירה.",""
"92.0","7.0","This is private property. You have no business here.","זה שטח פרטי. אין לך מה לחפש שם.",""
"92.0","8.0","Fresno 41 miles.","פרזנו 65 קילומטר.",""
"93.0","1.0","Looking out over the ocean, you see perfect ten- to twelve-foot ""peelers"" sliding out of mirror glass, and realize this is a rotten day to be working.","אתה משקיף על האוקיינוס, ורואה גלים מושלמים בני 3 עד 4 מטר גולשים על פני ים שקוף כמראה, ומבין שזה יום מגעיל לעבוד בו.","עידנתי טיפה את השפה..."
"94.0","1.0","The%s2door is open.","הדלת ה%s2 פתוחה.",""
"94.0","2.0","The%s2door is closed.","הדלת ה%s2 סגורה.",""
"94.0","3.0","You arms are not that long.","הידיים שלך אינן כה ארוכות.",""
"94.0","4.0","The back seat is reserved for prisoners and you have none!","המושב האחורי שמור לאסירים ולך אין אף אחד כזה!",""
"94.0","5.0","Do you plan to crawl through the window?","אתה מתכנן לזחול דרך החלון?",""
"94.0","6.0","""Oh, no! I left my door open!""","""הוי, לא! השארתי את הדלת שלי פתוחה!""",""
"94.0","7.0","You don't have the keys for this vehicle.","אין לך את המפתחות של הרכב הזה.",""
"94.0","8.0","The Department frowns on dumping suspects from cars at high speed. Try closing the rear door!","המחלקה לא מעודדת השלכת חשודים ממכוניות במהירות גבוהה. נסה לסגור את הדלת האחורית!",""
"94.0","9.0","Nothing of interest is happening in that direction.","שום דבר מעניין לא קורה בכיוון הזה.",""
"94.0","10.0","You've already spent ten years on a foot beat. That should be enough walking for anyone!","כבר בילית עשר שנים במרדפים רגליים. שום דבר לא ישכנע אותך להמשיך לצעוד רגלית!",""
"94.0","11.0","Are you planning to release this criminal? This is neither the time nor place to remove your prisoner from the car.","אתה מתכנן לשחרר את הפושע? זה לא הזמן ולא המקום להוציא את האסיר מהרכב.",""
"94.0","12.0","Taking a suspect into the station is strictly prohibited.","הכנסת חשוד לתחנה אסורה בתכלית האיסור.",""
"94.0","13.0","Close your back door.","סגור את הדלת האחורית.",""
"94.0","14.0","You will never be a passenger in this car.","לעולם לא תהיה טרמפיסט ברכב הזה.",""
"94.0","15.0","There's nowhere to run, and nowhere to hide. You've got to face this guy.","אין לאן לברוח, ואין איפה להתחבא. עליך להתעמת עם הבחור פנים אל פנים.",""
"94.0","16.0"," front ","קדמית",""
"94.0","17.0"," back ","אחורית",""
"94.0","18.0","Just because this guy is a crook, there's no need to slam the door on his head.","זה שהבחור נוכל, לא אומר שאתה צריך לטרוק לו את הדלת בפרצוף.",""
"94.0","19.0","Closing the door on your suspect's head could blow the bust.","סגירת דלת על ראש החשוד יכולה לפוצץ את המעצר.",""
"94.0","20.0","c d","c d",""
"94.0","21.0","You notice a nightstick in a holder on the driver's door panel.","אתה מבחין באלה תקועה בדופן דלת הנהג.",""
"94.0","22.0","Good move! Your wallet is on the seat.","צעד נבון! הארנק שלך על המושב.",""
"94.0","23.0","Why do you always get the car that needs cleaning!?","למה אתה תמיד מקבל את הרכב המלוכלך!?",""
"94.0","24.0","It's not here.","זה לא כאן.",""
"94.0","25.0","You wouldn't want to leave your wallet here!","לא היית רוצה להשאיר כאן את הארנק שלך!",""
"94.0","26.0","Since your suspect can't go through you, you might consider moving out of the way!","מאחר והחשוד שלך לא יכול לעבור דרכך, כדאי שתשקול לזוז מהדרך!",""
"94.0","27.0","You won't be going anywhere without keys!","לא תגיע לשום מקום בלי המפתחות!",""
"94.0","28.0","It's seems there's a job you've left unfinished here.","נראה שלא סיימת את העבודה.",""
"94.0","29.0","You don't need to do that.","אתה לא צריך לעשות את זה.",""
"95.0","1.0","You managed to stop a reckless driver.","הצלחת לעצור נהג חסר זהירות.",""
